entry,name,signature,raw_c,native_source,status,notes
10014e9e,FUN_10014e9e,undefined FUN_10014e9e(void),raw-c/10014e9e_FUN_10014e9e.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10014f25,__VEC_memcpy,undefined __VEC_memcpy(void),raw-c/10014f25___VEC_memcpy.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015008,FUN_10015008,undefined FUN_10015008(void),raw-c/10015008_FUN_10015008.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015058,__get_sse2_info,undefined __get_sse2_info(void),raw-c/10015058___get_sse2_info.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100150c7,__get_errno_from_oserr,int __cdecl __get_errno_from_oserr(ulong param_1),raw-c/100150c7___get_errno_from_oserr.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015109,__errno,int * __cdecl __errno(void),raw-c/10015109___errno.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001511c,___doserrno,ulong * __cdecl ___doserrno(void),raw-c/1001511c____doserrno.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001512f,__dosmaperr,void __cdecl __dosmaperr(ulong param_1),raw-c/1001512f___dosmaperr.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015152,__flsbuf,"int __cdecl __flsbuf(int _Ch, FILE * _File)",raw-c/10015152___flsbuf.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100152b6,_LocaleUpdate::_LocaleUpdate,"undefined __thiscall _LocaleUpdate(_LocaleUpdate * this, localeinfo_struct * param_1)",raw-c/100152b6__LocaleUpdate__LocaleUpdate.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001533d,write_char,undefined __cdecl write_char(void),raw-c/1001533d_write_char.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015370,write_multi_char,undefined __cdecl write_multi_char(void),raw-c/10015370_write_multi_char.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015396,write_string,undefined __cdecl write_string(void),raw-c/10015396_write_string.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100153e3,__output_l,"int __cdecl __output_l(FILE * _File, char * _Format, _locale_t _Locale, va_list _ArgList)",raw-c/100153e3___output_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015f7b,_strcpy_s,"errno_t __cdecl _strcpy_s(char * _Dst, rsize_t _SizeInBytes, char * _Src)",raw-c/10015f7b__strcpy_s.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10015fe3,__heap_init,int __cdecl __heap_init(void),raw-c/10015fe3___heap_init.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016013,__heap_term,void __cdecl __heap_term(void),raw-c/10016013___heap_term.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016087,__mtinitlocks,int __cdecl __mtinitlocks(void),raw-c/10016087___mtinitlocks.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100160d2,__mtdeletelocks,void __cdecl __mtdeletelocks(void),raw-c/100160d2___mtdeletelocks.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016129,FUN_10016129,undefined FUN_10016129(void),raw-c/10016129_FUN_10016129.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016140,__mtinitlocknum,int __cdecl __mtinitlocknum(int _LockNum),raw-c/10016140___mtinitlocknum.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100161fa,FUN_100161fa,undefined FUN_100161fa(void),raw-c/100161fa_FUN_100161fa.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016203,__lock,void __cdecl __lock(int _File),raw-c/10016203___lock.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016236,___sbh_find_block,undefined ___sbh_find_block(void),raw-c/10016236____sbh_find_block.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016266,___sbh_free_block,undefined ___sbh_free_block(void),raw-c/10016266____sbh_free_block.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001657c,___sbh_alloc_new_region,undefined ___sbh_alloc_new_region(void),raw-c/1001657c____sbh_alloc_new_region.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001662c,___sbh_alloc_new_group,undefined ___sbh_alloc_new_group(void),raw-c/1001662c____sbh_alloc_new_group.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016734,___sbh_resize_block,undefined ___sbh_resize_block(void),raw-c/10016734____sbh_resize_block.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016a15,___sbh_alloc_block,undefined ___sbh_alloc_block(void),raw-c/10016a15____sbh_alloc_block.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016cfc,__SEH_prolog4,undefined __SEH_prolog4(void),raw-c/10016cfc___SEH_prolog4.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016d41,__SEH_epilog4,undefined __SEH_epilog4(void),raw-c/10016d41___SEH_epilog4.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016d60,__except_handler4,undefined __except_handler4(void),raw-c/10016d60___except_handler4.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10016eec,__NMSG_WRITE,void __cdecl __NMSG_WRITE(int param_1),raw-c/10016eec___NMSG_WRITE.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10017097,__FF_MSGBANNER,void __cdecl __FF_MSGBANNER(void),raw-c/10017097___FF_MSGBANNER.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100170d0,FUN_100170d0,undefined FUN_100170d0(void),raw-c/100170d0_FUN_100170d0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: trivial no-op/getter/setter/return helper with no GGPO protocol behavior; covered by native compiler/runtime code generation
100170df,__callnewh,int __cdecl __callnewh(size_t _Size),raw-c/100170df___callnewh.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10017107,FUN_10017107,undefined FUN_10017107(void),raw-c/10017107_FUN_10017107.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001710f,__encode_pointer,undefined __encode_pointer(void),raw-c/1001710f___encode_pointer.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10017181,__encoded_null,undefined __encoded_null(void),raw-c/10017181___encoded_null.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001718a,__decode_pointer,undefined __decode_pointer(void),raw-c/1001718a___decode_pointer.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10017205,___set_flsgetvalue,undefined ___set_flsgetvalue(void),raw-c/10017205____set_flsgetvalue.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10017239,__mtterm,void __cdecl __mtterm(void),raw-c/10017239___mtterm.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10017276,__initptd,"void __cdecl __initptd(_ptiddata _Ptd, pthreadlocinfo _Locale)",raw-c/10017276___initptd.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001734b,FUN_1001734b,undefined FUN_1001734b(void),raw-c/1001734b_FUN_1001734b.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10017354,FUN_10017354,undefined FUN_10017354(void),raw-c/10017354_FUN_10017354.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
1001735d,__getptd_noexit,_ptiddata __cdecl __getptd_noexit(void),raw-c/1001735d___getptd_noexit.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100173d6,__getptd,_ptiddata __cdecl __getptd(void),raw-c/100173d6___getptd.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100173f0,__freefls@4,undefined __freefls@4(void),raw-c/100173f0___freefls@4.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001750a,FUN_1001750a,undefined FUN_1001750a(void),raw-c/1001750a_FUN_1001750a.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10017516,FUN_10017516,undefined FUN_10017516(void),raw-c/10017516_FUN_10017516.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
1001751f,__freeptd,void __cdecl __freeptd(_ptiddata _Ptd),raw-c/1001751f___freeptd.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001758d,__mtinit,int __cdecl __mtinit(void),raw-c/1001758d___mtinit.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001771a,fastzero_I,undefined __cdecl fastzero_I(void),raw-c/1001771a_fastzero_I.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
